id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
1988							ch ih did	1.0	0.0388	to be distinguished the	1.0	0.0388	confucius about government saying what	1.0	0.0388	how to do away with them	1	0.0388
1989							ih did not	1.0	0.0388	be distinguished the master	1.0	0.0388	about government saying what do	1.0	0.0388	to do away with them confucius	1	0.0388
1990							did not immediately	1.0	0.0388	distinguished the master said	1.0	0.0388	government saying what do you	1.0	0.0388	do away with them confucius said	1	0.0388
1991							not immediately understand	1.0	0.0388	the master said what	1.0	0.0388	saying what do you say	1.0	0.0388	away with them confucius said if	1	0.0388
1992							immediately understand these	1.0	0.0388	master said what is	1.0	0.0388	what do you say to	1.0	0.0388	with them confucius said if you	1	0.0388
1993							understand these answers	1.0	0.0388	said what is it	1.0	0.0388	do you say to killing	1.0	0.0388	them confucius said if you sir	1	0.0388
1994							these answers the	1.0	0.0388	is it you call	1.0	0.0388	you say to killing the	1.0	0.0388	confucius said if you sir were	1	0.0388
1995							answers the master	1.0	0.0388	it you call being	1.0	0.0388	say to killing the unprincipled	1.0	0.0388	said if you sir were not	1	0.0388
1996							master said employ	1.0	0.0388	you call being distinguished	1.0	0.0388	to killing the unprincipled for	1.0	0.0388	if you sir were not covetous	1	0.0388
1997							the crooked can	1.0	0.0388	call being distinguished tsze	1.0	0.0388	killing the unprincipled for the	1.0	0.0388	you sir were not covetous although	1	0.0388
1998							crooked can be	1.0	0.0388	being distinguished tsze chang	1.0	0.0388	the unprincipled for the good	1.0	0.0388	sir were not covetous although you	1	0.0388
1999							be upright fan	1.0	0.0388	distinguished tsze chang replied	1.0	0.0388	unprincipled for the good of	1.0	0.0388	were not covetous although you should	1	0.0388
2000							upright fan ch	1.0	0.0388	tsze chang replied it	1.0	0.0388	for the good of the	1.0	0.0388	not covetous although you should reward	1	0.0388
2001							ch ih retired	1.0	0.0388	chang replied it is	1.0	0.0388	the good of the principled	1.0	0.0388	covetous although you should reward them	1	0.0388
2002							ih retired and	1.0	0.0388	replied it is to	1.0	0.0388	good of the principled confucius	1.0	0.0388	although you should reward them to	1	0.0388
2003							retired and seeing	1.0	0.0388	is to be heard	1.0	0.0388	of the principled confucius replied	1.0	0.0388	you should reward them to do	1	0.0388
2004							and seeing tsze	1.0	0.0388	be heard of through	1.0	0.0388	the principled confucius replied sir	1.0	0.0388	should reward them to do it	1	0.0388
2005							seeing tsze hsia	1.0	0.0388	heard of through the	1.0	0.0388	principled confucius replied sir in	1.0	0.0388	reward them to do it they	1	0.0388
2006							tsze hsia he	1.0	0.0388	of through the state	1.0	0.0388	confucius replied sir in carrying	1.0	0.0388	do it they would not steal	1	0.0388
2007							hsia he said	1.0	0.0388	through the state to	1.0	0.0388	replied sir in carrying on	1.0	0.0388	it they would not steal chi	1	0.0388
2008							he said to	1.0	0.0388	the state to be	1.0	0.0388	sir in carrying on your	1.0	0.0388	they would not steal chi k	1	0.0388
2009							him a little	1.0	0.0388	state to be heard	1.0	0.0388	in carrying on your government	1.0	0.0388	would not steal chi k ang	1	0.0388
2010							a little while	1.0	0.0388	be heard of throughout	1.0	0.0388	carrying on your government why	1.0	0.0388	not steal chi k ang asked	1	0.0388
2011							little while ago	1.0	0.0388	heard of throughout his	1.0	0.0388	on your government why should	1.0	0.0388	steal chi k ang asked confucius	1	0.0388
2012							while ago i	1.0	0.0388	of throughout his clan	1.0	0.0388	your government why should you	1.0	0.0388	ang asked confucius about government saying	1	0.0388
2013							ago i had	1.0	0.0388	throughout his clan the	1.0	0.0388	government why should you use	1.0	0.0388	asked confucius about government saying what	1	0.0388
2014							had an interview	1.0	0.0388	his clan the master	1.0	0.0388	why should you use killing	1.0	0.0388	confucius about government saying what do	1	0.0388
2015							an interview with	1.0	0.0388	clan the master said	1.0	0.0388	should you use killing at	1.0	0.0388	about government saying what do you	1	0.0388
2016							interview with our	1.0	0.0388	the master said that	1.0	0.0388	you use killing at all	1.0	0.0388	government saying what do you say	1	0.0388
2017							with our master	1.0	0.0388	master said that is	1.0	0.0388	use killing at all let	1.0	0.0388	saying what do you say to	1	0.0388
2018							our master and	1.0	0.0388	said that is notoriety	1.0	0.0388	killing at all let your	1.0	0.0388	what do you say to killing	1	0.0388
2019							master and asked	1.0	0.0388	that is notoriety not	1.0	0.0388	at all let your evinced	1.0	0.0388	do you say to killing the	1	0.0388
2020							and asked him	1.0	0.0388	is notoriety not distinction	1.0	0.0388	all let your evinced desires	1.0	0.0388	you say to killing the unprincipled	1	0.0388
2021							asked him about	1.0	0.0388	notoriety not distinction now	1.0	0.0388	let your evinced desires be	1.0	0.0388	say to killing the unprincipled for	1	0.0388
2022							him about knowledge	1.0	0.0388	not distinction now the	1.0	0.0388	your evinced desires be for	1.0	0.0388	to killing the unprincipled for the	1	0.0388
2023							about knowledge he	1.0	0.0388	distinction now the man	1.0	0.0388	evinced desires be for what	1.0	0.0388	killing the unprincipled for the good	1	0.0388
2024							knowledge he said	1.0	0.0388	now the man of	1.0	0.0388	desires be for what is	1.0	0.0388	the unprincipled for the good of	1	0.0388
2025							he said employ	1.0	0.0388	the man of distinction	1.0	0.0388	be for what is good	1.0	0.0388	unprincipled for the good of the	1	0.0388
2026							the crooked will	1.0	0.0388	man of distinction is	1.0	0.0388	for what is good and	1.0	0.0388	for the good of the principled	1	0.0388
2027							crooked will be	1.0	0.0388	of distinction is solid	1.0	0.0388	what is good and the	1.0	0.0388	the good of the principled confucius	1	0.0388
2028							will be made	1.0	0.0388	distinction is solid and	1.0	0.0388	is good and the people	1.0	0.0388	good of the principled confucius replied	1	0.0388
2029							be upright what	1.0	0.0388	is solid and straightforward	1.0	0.0388	good and the people will	1.0	0.0388	of the principled confucius replied sir	1	0.0388
2030							upright what did	1.0	0.0388	solid and straightforward and	1.0	0.0388	and the people will be	1.0	0.0388	the principled confucius replied sir in	1	0.0388
2031							did he mean	1.0	0.0388	and straightforward and loves	1.0	0.0388	the people will be good	1.0	0.0388	principled confucius replied sir in carrying	1	0.0388
2032							he mean tsze	1.0	0.0388	straightforward and loves righteousness	1.0	0.0388	people will be good the	1.0	0.0388	confucius replied sir in carrying on	1	0.0388
2033							mean tsze hsia	1.0	0.0388	and loves righteousness he	1.0	0.0388	will be good the relation	1.0	0.0388	replied sir in carrying on your	1	0.0388
2034							hsia said truly	1.0	0.0388	loves righteousness he examines	1.0	0.0388	be good the relation between	1.0	0.0388	sir in carrying on your government	1	0.0388
2035							said truly rich	1.0	0.0388	righteousness he examines people	1.0	0.0388	good the relation between superiors	1.0	0.0388	in carrying on your government why	1	0.0388
2036							truly rich is	1.0	0.0388	he examines people s	1.0	0.0388	the relation between superiors and	1.0	0.0388	carrying on your government why should	1	0.0388
2037							rich is his	1.0	0.0388	examines people s words	1.0	0.0388	relation between superiors and inferiors	1.0	0.0388	on your government why should you	1	0.0388
2038							is his saying	1.0	0.0388	people s words and	1.0	0.0388	between superiors and inferiors is	1.0	0.0388	your government why should you use	1	0.0388
2039							his saying shun	1.0	0.0388	s words and looks	1.0	0.0388	superiors and inferiors is like	1.0	0.0388	government why should you use killing	1	0.0388
2040							saying shun being	1.0	0.0388	words and looks at	1.0	0.0388	and inferiors is like that	1.0	0.0388	why should you use killing at	1	0.0388
2041							shun being in	1.0	0.0388	and looks at their	1.0	0.0388	inferiors is like that between	1.0	0.0388	should you use killing at all	1	0.0388
2042							and employed kai	1.0	0.0388	looks at their countenances	1.0	0.0388	is like that between the	1.0	0.0388	you use killing at all let	1	0.0388
2043							employed kai yao	1.0	0.0388	at their countenances he	1.0	0.0388	like that between the wind	1.0	0.0388	use killing at all let your	1	0.0388
2044							kai yao on	1.0	0.0388	their countenances he is	1.0	0.0388	that between the wind and	1.0	0.0388	killing at all let your evinced	1	0.0388
2045							yao on which	1.0	0.0388	countenances he is anxious	1.0	0.0388	between the wind and the	1.0	0.0388	at all let your evinced desires	1	0.0388
2046							virtue disappeared t	1.0	0.0388	he is anxious to	1.0	0.0388	the wind and the grass	1.0	0.0388	all let your evinced desires be	1	0.0388
2047							disappeared t ang	1.0	0.0388	is anxious to humble	1.0	0.0388	wind and the grass the	1.0	0.0388	let your evinced desires be for	1	0.0388
2048							t ang being	1.0	0.0388	anxious to humble himself	1.0	0.0388	and the grass the grass	1.0	0.0388	your evinced desires be for what	1	0.0388
2049							ang being in	1.0	0.0388	to humble himself to	1.0	0.0388	the grass the grass must	1.0	0.0388	evinced desires be for what is	1	0.0388
2050							and employed i	1.0	0.0388	humble himself to others	1.0	0.0388	grass the grass must bend	1.0	0.0388	desires be for what is good	1	0.0388
2051							employed i yin	1.0	0.0388	himself to others such	1.0	0.0388	the grass must bend when	1.0	0.0388	be for what is good and	1	0.0388
2052							i yin and	1.0	0.0388	to others such a	1.0	0.0388	grass must bend when the	1.0	0.0388	for what is good and the	1	0.0388
2053							yin and an	1.0	0.0388	others such a man	1.0	0.0388	must bend when the wind	1.0	0.0388	what is good and the people	1	0.0388
2054							virtue disappeared tsze	1.0	0.0388	man will be distinguished	1.0	0.0388	bend when the wind blows	1.0	0.0388	is good and the people will	1	0.0388
2055							disappeared tsze kung	1.0	0.0388	be distinguished in the	1.0	0.0388	when the wind blows across	1.0	0.0388	good and the people will be	1	0.0388
2056							asked about friendship	1.0	0.0388	distinguished in the country	1.0	0.0388	the wind blows across it	1.0	0.0388	and the people will be good	1	0.0388
2057							about friendship the	1.0	0.0388	he will be distinguished	1.0	0.0388	wind blows across it tsze	1.0	0.0388	the people will be good the	1	0.0388
2058							friendship the master	1.0	0.0388	be distinguished in his	1.0	0.0388	blows across it tsze chang	1.0	0.0388	people will be good the relation	1	0.0388
2059							master said faithfully	1.0	0.0388	distinguished in his clan	1.0	0.0388	across it tsze chang asked	1.0	0.0388	will be good the relation between	1	0.0388
2060							said faithfully admonish	1.0	0.0388	in his clan as	1.0	0.0388	it tsze chang asked what	1.0	0.0388	be good the relation between superiors	1	0.0388
2061							faithfully admonish your	1.0	0.0388	his clan as to	1.0	0.0388	tsze chang asked what must	1.0	0.0388	good the relation between superiors and	1	0.0388
2062							admonish your friend	1.0	0.0388	clan as to the	1.0	0.0388	chang asked what must the	1.0	0.0388	the relation between superiors and inferiors	1	0.0388
2063							your friend and	1.0	0.0388	as to the man	1.0	0.0388	asked what must the officer	1.0	0.0388	relation between superiors and inferiors is	1	0.0388
2064							friend and skillfully	1.0	0.0388	to the man of	1.0	0.0388	what must the officer be	1.0	0.0388	between superiors and inferiors is like	1	0.0388
2065							and skillfully lead	1.0	0.0388	the man of notoriety	1.0	0.0388	must the officer be who	1.0	0.0388	superiors and inferiors is like that	1	0.0388
2066							skillfully lead him	1.0	0.0388	man of notoriety he	1.0	0.0388	the officer be who may	1.0	0.0388	and inferiors is like that between	1	0.0388
2067							lead him on	1.0	0.0388	of notoriety he assumes	1.0	0.0388	officer be who may be	1.0	0.0388	inferiors is like that between the	1	0.0388
2068							if you find	1.0	0.0388	notoriety he assumes the	1.0	0.0388	be who may be said	1.0	0.0388	is like that between the wind	1	0.0388
2069							you find him	1.0	0.0388	he assumes the appearance	1.0	0.0388	who may be said to	1.0	0.0388	like that between the wind and	1	0.0388
2070							find him impracticable	1.0	0.0388	assumes the appearance of	1.0	0.0388	may be said to be	1.0	0.0388	that between the wind and the	1	0.0388
2071							him impracticable stop	1.0	0.0388	the appearance of virtue	1.0	0.0388	be said to be distinguished	1.0	0.0388	between the wind and the grass	1	0.0388
2072							impracticable stop do	1.0	0.0388	appearance of virtue but	1.0	0.0388	said to be distinguished the	1.0	0.0388	the wind and the grass the	1	0.0388
2073							stop do not	1.0	0.0388	of virtue but his	1.0	0.0388	to be distinguished the master	1.0	0.0388	wind and the grass the grass	1	0.0388
2074							do not disgrace	1.0	0.0388	virtue but his actions	1.0	0.0388	be distinguished the master said	1.0	0.0388	and the grass the grass must	1	0.0388
2075							not disgrace yourself	1.0	0.0388	but his actions are	1.0	0.0388	distinguished the master said what	1.0	0.0388	the grass the grass must bend	1	0.0388
2076							disgrace yourself the	1.0	0.0388	his actions are opposed	1.0	0.0388	the master said what is	1.0	0.0388	grass the grass must bend when	1	0.0388
2077							yourself the philosopher	1.0	0.0388	actions are opposed to	1.0	0.0388	master said what is it	1.0	0.0388	the grass must bend when the	1	0.0388
2078							tsang said the	1.0	0.0388	are opposed to it	1.0	0.0388	said what is it you	1.0	0.0388	grass must bend when the wind	1	0.0388
2079							superior man on	1.0	0.0388	opposed to it and	1.0	0.0388	what is it you call	1.0	0.0388	must bend when the wind blows	1	0.0388
2080							man on grounds	1.0	0.0388	it and he rests	1.0	0.0388	is it you call being	1.0	0.0388	bend when the wind blows across	1	0.0388
2081							on grounds of	1.0	0.0388	and he rests in	1.0	0.0388	it you call being distinguished	1.0	0.0388	when the wind blows across it	1	0.0388
2082							grounds of culture	1.0	0.0388	he rests in this	1.0	0.0388	you call being distinguished tsze	1.0	0.0388	the wind blows across it tsze	1	0.0388
2083							of culture meets	1.0	0.0388	rests in this character	1.0	0.0388	call being distinguished tsze chang	1.0	0.0388	wind blows across it tsze chang	1	0.0388
2084							culture meets with	1.0	0.0388	in this character without	1.0	0.0388	being distinguished tsze chang replied	1.0	0.0388	blows across it tsze chang asked	1	0.0388
2085							meets with his	1.0	0.0388	this character without any	1.0	0.0388	distinguished tsze chang replied it	1.0	0.0388	across it tsze chang asked what	1	0.0388
2086							his friends and	1.0	0.0388	character without any doubts	1.0	0.0388	tsze chang replied it is	1.0	0.0388	it tsze chang asked what must	1	0.0388
2087							friends and by	1.0	0.0388	without any doubts about	1.0	0.0388	chang replied it is to	1.0	0.0388	tsze chang asked what must the	1	0.0388
2088							and by friendship	1.0	0.0388	any doubts about himself	1.0	0.0388	replied it is to be	1.0	0.0388	chang asked what must the officer	1	0.0388
2089							by friendship helps	1.0	0.0388	doubts about himself such	1.0	0.0388	it is to be heard	1.0	0.0388	asked what must the officer be	1	0.0388
2090							friendship helps his	1.0	0.0388	himself such a man	1.0	0.0388	is to be heard of	1.0	0.0388	what must the officer be who	1	0.0388
2091							helps his virtue	1.0	0.0388	man will be heard	1.0	0.0388	to be heard of through	1.0	0.0388	must the officer be who may	1	0.0388
2092										of in the country	1.0	0.0388	be heard of through the	1.0	0.0388	the officer be who may be	1	0.0388
2093										he will be heard	1.0	0.0388	heard of through the state	1.0	0.0388	officer be who may be said	1	0.0388
2094										of in the clan	1.0	0.0388	of through the state to	1.0	0.0388	be who may be said to	1	0.0388
2095										in the clan fan	1.0	0.0388	through the state to be	1.0	0.0388	who may be said to be	1	0.0388
2096										the clan fan ch	1.0	0.0388	the state to be heard	1.0	0.0388	may be said to be distinguished	1	0.0388
2097										clan fan ch ih	1.0	0.0388	state to be heard of	1.0	0.0388	be said to be distinguished the	1	0.0388
2098										fan ch ih rambling	1.0	0.0388	to be heard of throughout	1.0	0.0388	said to be distinguished the master	1	0.0388
2099										ch ih rambling with	1.0	0.0388	be heard of throughout his	1.0	0.0388	to be distinguished the master said	1	0.0388
2100										ih rambling with the	1.0	0.0388	heard of throughout his clan	1.0	0.0388	be distinguished the master said what	1	0.0388
2101										rambling with the master	1.0	0.0388	of throughout his clan the	1.0	0.0388	distinguished the master said what is	1	0.0388
2102										with the master under	1.0	0.0388	throughout his clan the master	1.0	0.0388	the master said what is it	1	0.0388
2103										the master under the	1.0	0.0388	his clan the master said	1.0	0.0388	master said what is it you	1	0.0388
2104										master under the trees	1.0	0.0388	clan the master said that	1.0	0.0388	said what is it you call	1	0.0388
2105										under the trees about	1.0	0.0388	the master said that is	1.0	0.0388	what is it you call being	1	0.0388
2106										the trees about the	1.0	0.0388	master said that is notoriety	1.0	0.0388	is it you call being distinguished	1	0.0388
2107										trees about the rain	1.0	0.0388	said that is notoriety not	1.0	0.0388	it you call being distinguished tsze	1	0.0388
2108										about the rain altars	1.0	0.0388	that is notoriety not distinction	1.0	0.0388	you call being distinguished tsze chang	1	0.0388
2109										the rain altars said	1.0	0.0388	is notoriety not distinction now	1.0	0.0388	call being distinguished tsze chang replied	1	0.0388
2110										rain altars said i	1.0	0.0388	notoriety not distinction now the	1.0	0.0388	being distinguished tsze chang replied it	1	0.0388
2111										altars said i venture	1.0	0.0388	not distinction now the man	1.0	0.0388	distinguished tsze chang replied it is	1	0.0388
2112										said i venture to	1.0	0.0388	distinction now the man of	1.0	0.0388	tsze chang replied it is to	1	0.0388
2113										i venture to ask	1.0	0.0388	now the man of distinction	1.0	0.0388	chang replied it is to be	1	0.0388
2114										venture to ask how	1.0	0.0388	the man of distinction is	1.0	0.0388	replied it is to be heard	1	0.0388
2115										to ask how to	1.0	0.0388	man of distinction is solid	1.0	0.0388	it is to be heard of	1	0.0388
2116										ask how to exalt	1.0	0.0388	of distinction is solid and	1.0	0.0388	is to be heard of through	1	0.0388
2117										how to exalt virtue	1.0	0.0388	distinction is solid and straightforward	1.0	0.0388	to be heard of through the	1	0.0388
2118										exalt virtue to correct	1.0	0.0388	is solid and straightforward and	1.0	0.0388	be heard of through the state	1	0.0388
2119										virtue to correct cherished	1.0	0.0388	solid and straightforward and loves	1.0	0.0388	heard of through the state to	1	0.0388
2120										correct cherished evil and	1.0	0.0388	and straightforward and loves righteousness	1.0	0.0388	of through the state to be	1	0.0388
2121										cherished evil and to	1.0	0.0388	straightforward and loves righteousness he	1.0	0.0388	through the state to be heard	1	0.0388
2122										evil and to discover	1.0	0.0388	and loves righteousness he examines	1.0	0.0388	the state to be heard of	1	0.0388
2123										and to discover delusions	1.0	0.0388	loves righteousness he examines people	1.0	0.0388	state to be heard of throughout	1	0.0388
2124										to discover delusions the	1.0	0.0388	righteousness he examines people s	1.0	0.0388	to be heard of throughout his	1	0.0388
2125										discover delusions the master	1.0	0.0388	he examines people s words	1.0	0.0388	be heard of throughout his clan	1	0.0388
2126										delusions the master said	1.0	0.0388	examines people s words and	1.0	0.0388	heard of throughout his clan the	1	0.0388
2127										the master said truly	1.0	0.0388	people s words and looks	1.0	0.0388	of throughout his clan the master	1	0.0388
2128										master said truly a	1.0	0.0388	s words and looks at	1.0	0.0388	throughout his clan the master said	1	0.0388
2129										said truly a good	1.0	0.0388	words and looks at their	1.0	0.0388	his clan the master said that	1	0.0388
2130										truly a good question	1.0	0.0388	and looks at their countenances	1.0	0.0388	clan the master said that is	1	0.0388
2131										a good question if	1.0	0.0388	looks at their countenances he	1.0	0.0388	the master said that is notoriety	1	0.0388
2132										good question if doing	1.0	0.0388	at their countenances he is	1.0	0.0388	master said that is notoriety not	1	0.0388
2133										question if doing what	1.0	0.0388	their countenances he is anxious	1.0	0.0388	said that is notoriety not distinction	1	0.0388
2134										to be done be	1.0	0.0388	countenances he is anxious to	1.0	0.0388	that is notoriety not distinction now	1	0.0388
2135										be done be made	1.0	0.0388	he is anxious to humble	1.0	0.0388	is notoriety not distinction now the	1	0.0388
2136										done be made the	1.0	0.0388	is anxious to humble himself	1.0	0.0388	notoriety not distinction now the man	1	0.0388
2137										be made the first	1.0	0.0388	anxious to humble himself to	1.0	0.0388	not distinction now the man of	1	0.0388
2138										made the first business	1.0	0.0388	to humble himself to others	1.0	0.0388	distinction now the man of distinction	1	0.0388
2139										the first business and	1.0	0.0388	humble himself to others such	1.0	0.0388	now the man of distinction is	1	0.0388
2140										first business and success	1.0	0.0388	himself to others such a	1.0	0.0388	the man of distinction is solid	1	0.0388
2141										business and success a	1.0	0.0388	to others such a man	1.0	0.0388	man of distinction is solid and	1	0.0388
2142										and success a secondary	1.0	0.0388	others such a man will	1.0	0.0388	of distinction is solid and straightforward	1	0.0388
2143										success a secondary consideration	1.0	0.0388	a man will be distinguished	1.0	0.0388	distinction is solid and straightforward and	1	0.0388
2144										a secondary consideration is	1.0	0.0388	man will be distinguished in	1.0	0.0388	is solid and straightforward and loves	1	0.0388
2145										secondary consideration is not	1.0	0.0388	will be distinguished in the	1.0	0.0388	solid and straightforward and loves righteousness	1	0.0388
2146										consideration is not this	1.0	0.0388	be distinguished in the country	1.0	0.0388	and straightforward and loves righteousness he	1	0.0388
2147										way to exalt virtue	1.0	0.0388	distinguished in the country he	1.0	0.0388	straightforward and loves righteousness he examines	1	0.0388
2148										exalt virtue to assail	1.0	0.0388	country he will be distinguished	1.0	0.0388	and loves righteousness he examines people	1	0.0388
2149										virtue to assail one	1.0	0.0388	he will be distinguished in	1.0	0.0388	loves righteousness he examines people s	1	0.0388
2150										to assail one s	1.0	0.0388	will be distinguished in his	1.0	0.0388	righteousness he examines people s words	1	0.0388
2151										assail one s own	1.0	0.0388	be distinguished in his clan	1.0	0.0388	he examines people s words and	1	0.0388
2152										one s own wickedness	1.0	0.0388	distinguished in his clan as	1.0	0.0388	examines people s words and looks	1	0.0388
2153										s own wickedness and	1.0	0.0388	in his clan as to	1.0	0.0388	people s words and looks at	1	0.0388
2154										own wickedness and not	1.0	0.0388	his clan as to the	1.0	0.0388	s words and looks at their	1	0.0388
2155										wickedness and not assail	1.0	0.0388	clan as to the man	1.0	0.0388	words and looks at their countenances	1	0.0388
2156										and not assail that	1.0	0.0388	as to the man of	1.0	0.0388	and looks at their countenances he	1	0.0388
2157										not assail that of	1.0	0.0388	to the man of notoriety	1.0	0.0388	looks at their countenances he is	1	0.0388
2158										assail that of others	1.0	0.0388	the man of notoriety he	1.0	0.0388	at their countenances he is anxious	1	0.0388
2159										that of others is	1.0	0.0388	man of notoriety he assumes	1.0	0.0388	their countenances he is anxious to	1	0.0388
2160										of others is not	1.0	0.0388	of notoriety he assumes the	1.0	0.0388	countenances he is anxious to humble	1	0.0388
2161										others is not this	1.0	0.0388	notoriety he assumes the appearance	1.0	0.0388	he is anxious to humble himself	1	0.0388
2162										the way to correct	1.0	0.0388	he assumes the appearance of	1.0	0.0388	is anxious to humble himself to	1	0.0388
2163										way to correct cherished	1.0	0.0388	assumes the appearance of virtue	1.0	0.0388	anxious to humble himself to others	1	0.0388
2164										correct cherished evil for	1.0	0.0388	the appearance of virtue but	1.0	0.0388	to humble himself to others such	1	0.0388
2165										cherished evil for a	1.0	0.0388	appearance of virtue but his	1.0	0.0388	humble himself to others such a	1	0.0388
2166										evil for a morning	1.0	0.0388	of virtue but his actions	1.0	0.0388	himself to others such a man	1	0.0388
2167										for a morning s	1.0	0.0388	virtue but his actions are	1.0	0.0388	to others such a man will	1	0.0388
2168										a morning s anger	1.0	0.0388	but his actions are opposed	1.0	0.0388	others such a man will be	1	0.0388
2169										morning s anger to	1.0	0.0388	his actions are opposed to	1.0	0.0388	such a man will be distinguished	1	0.0388
2170										s anger to disregard	1.0	0.0388	actions are opposed to it	1.0	0.0388	a man will be distinguished in	1	0.0388
2171										anger to disregard one	1.0	0.0388	are opposed to it and	1.0	0.0388	man will be distinguished in the	1	0.0388
2172										to disregard one s	1.0	0.0388	opposed to it and he	1.0	0.0388	will be distinguished in the country	1	0.0388
2173										disregard one s own	1.0	0.0388	to it and he rests	1.0	0.0388	be distinguished in the country he	1	0.0388
2174										one s own life	1.0	0.0388	it and he rests in	1.0	0.0388	distinguished in the country he will	1	0.0388
2175										s own life and	1.0	0.0388	and he rests in this	1.0	0.0388	the country he will be distinguished	1	0.0388
2176										own life and involve	1.0	0.0388	he rests in this character	1.0	0.0388	country he will be distinguished in	1	0.0388
2177										life and involve that	1.0	0.0388	rests in this character without	1.0	0.0388	he will be distinguished in his	1	0.0388
2178										and involve that of	1.0	0.0388	in this character without any	1.0	0.0388	will be distinguished in his clan	1	0.0388
2179										involve that of his	1.0	0.0388	this character without any doubts	1.0	0.0388	be distinguished in his clan as	1	0.0388
2180										that of his parents	1.0	0.0388	character without any doubts about	1.0	0.0388	distinguished in his clan as to	1	0.0388
2181										of his parents is	1.0	0.0388	without any doubts about himself	1.0	0.0388	in his clan as to the	1	0.0388
2182										his parents is not	1.0	0.0388	any doubts about himself such	1.0	0.0388	his clan as to the man	1	0.0388
2183										parents is not this	1.0	0.0388	doubts about himself such a	1.0	0.0388	clan as to the man of	1	0.0388
2184										not this a case	1.0	0.0388	about himself such a man	1.0	0.0388	as to the man of notoriety	1	0.0388
2185										this a case of	1.0	0.0388	himself such a man will	1.0	0.0388	to the man of notoriety he	1	0.0388
2186										case of delusion fan	1.0	0.0388	a man will be heard	1.0	0.0388	the man of notoriety he assumes	1	0.0388
2187										of delusion fan ch	1.0	0.0388	man will be heard of	1.0	0.0388	man of notoriety he assumes the	1	0.0388
2188										delusion fan ch ih	1.0	0.0388	heard of in the country	1.0	0.0388	of notoriety he assumes the appearance	1	0.0388
2189										fan ch ih asked	1.0	0.0388	of in the country he	1.0	0.0388	notoriety he assumes the appearance of	1	0.0388
2190										ch ih asked about	1.0	0.0388	country he will be heard	1.0	0.0388	he assumes the appearance of virtue	1	0.0388
2191										ih asked about benevolence	1.0	0.0388	he will be heard of	1.0	0.0388	assumes the appearance of virtue but	1	0.0388
2192										asked about benevolence the	1.0	0.0388	heard of in the clan	1.0	0.0388	the appearance of virtue but his	1	0.0388
2193										about benevolence the master	1.0	0.0388	of in the clan fan	1.0	0.0388	appearance of virtue but his actions	1	0.0388
2194										benevolence the master said	1.0	0.0388	in the clan fan ch	1.0	0.0388	of virtue but his actions are	1	0.0388
2195										it is to love	1.0	0.0388	the clan fan ch ih	1.0	0.0388	virtue but his actions are opposed	1	0.0388
2196										is to love all	1.0	0.0388	clan fan ch ih rambling	1.0	0.0388	but his actions are opposed to	1	0.0388
2197										to love all men	1.0	0.0388	fan ch ih rambling with	1.0	0.0388	his actions are opposed to it	1	0.0388
2198										love all men he	1.0	0.0388	ch ih rambling with the	1.0	0.0388	actions are opposed to it and	1	0.0388
2199										all men he asked	1.0	0.0388	ih rambling with the master	1.0	0.0388	are opposed to it and he	1	0.0388
2200										men he asked about	1.0	0.0388	rambling with the master under	1.0	0.0388	opposed to it and he rests	1	0.0388
2201										he asked about knowledge	1.0	0.0388	with the master under the	1.0	0.0388	to it and he rests in	1	0.0388
2202										asked about knowledge the	1.0	0.0388	the master under the trees	1.0	0.0388	it and he rests in this	1	0.0388
2203										about knowledge the master	1.0	0.0388	master under the trees about	1.0	0.0388	and he rests in this character	1	0.0388
2204										knowledge the master said	1.0	0.0388	under the trees about the	1.0	0.0388	he rests in this character without	1	0.0388
2205										it is to know	1.0	0.0388	the trees about the rain	1.0	0.0388	rests in this character without any	1	0.0388
2206										is to know all	1.0	0.0388	trees about the rain altars	1.0	0.0388	in this character without any doubts	1	0.0388
2207										to know all men	1.0	0.0388	about the rain altars said	1.0	0.0388	this character without any doubts about	1	0.0388
2208										know all men fan	1.0	0.0388	the rain altars said i	1.0	0.0388	character without any doubts about himself	1	0.0388
2209										all men fan ch	1.0	0.0388	rain altars said i venture	1.0	0.0388	without any doubts about himself such	1	0.0388
2210										men fan ch ih	1.0	0.0388	altars said i venture to	1.0	0.0388	any doubts about himself such a	1	0.0388
2211										fan ch ih did	1.0	0.0388	said i venture to ask	1.0	0.0388	doubts about himself such a man	1	0.0388
2212										ch ih did not	1.0	0.0388	i venture to ask how	1.0	0.0388	about himself such a man will	1	0.0388
2213										ih did not immediately	1.0	0.0388	venture to ask how to	1.0	0.0388	himself such a man will be	1	0.0388
2214										did not immediately understand	1.0	0.0388	to ask how to exalt	1.0	0.0388	such a man will be heard	1	0.0388
2215										not immediately understand these	1.0	0.0388	ask how to exalt virtue	1.0	0.0388	a man will be heard of	1	0.0388
2216										immediately understand these answers	1.0	0.0388	how to exalt virtue to	1.0	0.0388	man will be heard of in	1	0.0388
2217										understand these answers the	1.0	0.0388	to exalt virtue to correct	1.0	0.0388	be heard of in the country	1	0.0388
2218										these answers the master	1.0	0.0388	exalt virtue to correct cherished	1.0	0.0388	heard of in the country he	1	0.0388
