id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
13668													the instrument is too small	1.0	0.0067	the eastern sea had even gotten	1	0.0067
13669													instrument is too small is	1.0	0.0067	eastern sea had even gotten his	1	0.0067
13670													is too small is it	1.0	0.0067	sea had even gotten his left	1	0.0067
13671													too small is it not	1.0	0.0067	had even gotten his left foot	1	0.0067
13672													small is it not you	1.0	0.0067	even gotten his left foot in	1	0.0067
13673													it not you d better	1.0	0.0067	gotten his left foot in the	1	0.0067
13674													not you d better be	1.0	0.0067	his left foot in the well	1	0.0067
13675													you d better be on	1.0	0.0067	left foot in the well his	1	0.0067
13676													d better be on your	1.0	0.0067	foot in the well his right	1	0.0067
13677													better be on your way	1.0	0.0067	in the well his right knee	1	0.0067
13678													be on your way or	1.0	0.0067	the well his right knee was	1	0.0067
13679													on your way or perhaps	1.0	0.0067	well his right knee was already	1	0.0067
13680													your way or perhaps you	1.0	0.0067	his right knee was already wedged	1	0.0067
13681													way or perhaps you ve	1.0	0.0067	right knee was already wedged fast	1	0.0067
13682													or perhaps you ve never	1.0	0.0067	knee was already wedged fast he	1	0.0067
13683													perhaps you ve never heard	1.0	0.0067	was already wedged fast he backed	1	0.0067
13684													you ve never heard about	1.0	0.0067	already wedged fast he backed out	1	0.0067
13685													ve never heard about the	1.0	0.0067	wedged fast he backed out and	1	0.0067
13686													never heard about the young	1.0	0.0067	fast he backed out and withdrew	1	0.0067
13687													heard about the young boy	1.0	0.0067	he backed out and withdrew a	1	0.0067
13688													about the young boy of	1.0	0.0067	backed out and withdrew a little	1	0.0067
13689													the young boy of shouling	1.0	0.0067	out and withdrew a little and	1	0.0067
13690													young boy of shouling who	1.0	0.0067	and withdrew a little and then	1	0.0067
13691													boy of shouling who went	1.0	0.0067	withdrew a little and then began	1	0.0067
13692													of shouling who went to	1.0	0.0067	a little and then began to	1	0.0067
13693													shouling who went to learn	1.0	0.0067	little and then began to describe	1	0.0067
13694													who went to learn the	1.0	0.0067	and then began to describe the	1	0.0067
13695													went to learn the handan	1.0	0.0067	then began to describe the sea	1	0.0067
13696													to learn the handan walk	1.0	0.0067	began to describe the sea a	1	0.0067
13697													learn the handan walk he	1.0	0.0067	to describe the sea a distance	1	0.0067
13698													the handan walk he hadn	1.0	0.0067	describe the sea a distance of	1	0.0067
13699													handan walk he hadn t	1.0	0.0067	the sea a distance of a	1	0.0067
13700													walk he hadn t mastered	1.0	0.0067	sea a distance of a thousand	1	0.0067
13701													he hadn t mastered what	1.0	0.0067	a distance of a thousand li	1	0.0067
13702													hadn t mastered what the	1.0	0.0067	distance of a thousand li cannot	1	0.0067
13703													t mastered what the handan	1.0	0.0067	of a thousand li cannot indicate	1	0.0067
13704													mastered what the handan people	1.0	0.0067	a thousand li cannot indicate its	1	0.0067
13705													what the handan people had	1.0	0.0067	thousand li cannot indicate its greatness	1	0.0067
13706													the handan people had to	1.0	0.0067	li cannot indicate its greatness a	1	0.0067
13707													handan people had to teach	1.0	0.0067	cannot indicate its greatness a depth	1	0.0067
13708													people had to teach him	1.0	0.0067	indicate its greatness a depth of	1	0.0067
13709													had to teach him when	1.0	0.0067	its greatness a depth of a	1	0.0067
13710													to teach him when he	1.0	0.0067	greatness a depth of a thousand	1	0.0067
13711													teach him when he forgot	1.0	0.0067	a depth of a thousand fathoms	1	0.0067
13712													him when he forgot his	1.0	0.0067	depth of a thousand fathoms cannot	1	0.0067
13713													when he forgot his old	1.0	0.0067	of a thousand fathoms cannot express	1	0.0067
13714													he forgot his old way	1.0	0.0067	a thousand fathoms cannot express how	1	0.0067
13715													forgot his old way of	1.0	0.0067	thousand fathoms cannot express how deep	1	0.0067
13716													his old way of walking	1.0	0.0067	fathoms cannot express how deep it	1	0.0067
13717													old way of walking so	1.0	0.0067	cannot express how deep it is	1	0.0067
13718													way of walking so he	1.0	0.0067	express how deep it is in	1	0.0067
13719													of walking so he had	1.0	0.0067	how deep it is in the	1	0.0067
13720													walking so he had to	1.0	0.0067	deep it is in the time	1	0.0067
13721													so he had to crawl	1.0	0.0067	it is in the time of	1	0.0067
13722													he had to crawl all	1.0	0.0067	is in the time of yu	1	0.0067
13723													had to crawl all the	1.0	0.0067	in the time of yu there	1	0.0067
13724													to crawl all the way	1.0	0.0067	the time of yu there were	1	0.0067
13725													crawl all the way back	1.0	0.0067	time of yu there were floods	1	0.0067
13726													all the way back home	1.0	0.0067	of yu there were floods for	1	0.0067
13727													the way back home now	1.0	0.0067	yu there were floods for nine	1	0.0067
13728													way back home now if	1.0	0.0067	there were floods for nine years	1	0.0067
13729													back home now if you	1.0	0.0067	were floods for nine years out	1	0.0067
13730													home now if you don	1.0	0.0067	floods for nine years out of	1	0.0067
13731													if you don t get	1.0	0.0067	for nine years out of ten	1	0.0067
13732													you don t get on	1.0	0.0067	nine years out of ten and	1	0.0067
13733													don t get on your	1.0	0.0067	years out of ten and yet	1	0.0067
13734													t get on your way	1.0	0.0067	out of ten and yet its	1	0.0067
13735													get on your way you	1.0	0.0067	of ten and yet its waters	1	0.0067
13736													on your way you re	1.0	0.0067	ten and yet its waters never	1	0.0067
13737													your way you re likely	1.0	0.0067	and yet its waters never rose	1	0.0067
13738													way you re likely to	1.0	0.0067	yet its waters never rose in	1	0.0067
13739													you re likely to forget	1.0	0.0067	its waters never rose in the	1	0.0067
13740													re likely to forget what	1.0	0.0067	waters never rose in the time	1	0.0067
13741													likely to forget what you	1.0	0.0067	never rose in the time of	1	0.0067
13742													to forget what you knew	1.0	0.0067	rose in the time of tang	1	0.0067
13743													forget what you knew before	1.0	0.0067	in the time of tang there	1	0.0067
13744													what you knew before and	1.0	0.0067	the time of tang there were	1	0.0067
13745													you knew before and be	1.0	0.0067	time of tang there were droughts	1	0.0067
13746													knew before and be out	1.0	0.0067	of tang there were droughts for	1	0.0067
13747													be out of a job	1.0	0.0067	tang there were droughts for seven	1	0.0067
13748													out of a job gongsun	1.0	0.0067	there were droughts for seven years	1	0.0067
13749													of a job gongsun long	1.0	0.0067	were droughts for seven years out	1	0.0067
13750													a job gongsun long s	1.0	0.0067	droughts for seven years out of	1	0.0067
13751													job gongsun long s mouth	1.0	0.0067	for seven years out of eight	1	0.0067
13752													gongsun long s mouth fell	1.0	0.0067	seven years out of eight and	1	0.0067
13753													long s mouth fell open	1.0	0.0067	years out of eight and yet	1	0.0067
13754													s mouth fell open and	1.0	0.0067	out of eight and yet its	1	0.0067
13755													mouth fell open and wouldn	1.0	0.0067	of eight and yet its shores	1	0.0067
13756													fell open and wouldn t	1.0	0.0067	eight and yet its shores never	1	0.0067
13757													open and wouldn t stay	1.0	0.0067	and yet its shores never receded	1	0.0067
13758													and wouldn t stay closed	1.0	0.0067	yet its shores never receded never	1	0.0067
13759													wouldn t stay closed his	1.0	0.0067	its shores never receded never to	1	0.0067
13760													t stay closed his tongue	1.0	0.0067	shores never receded never to alter	1	0.0067
13761													stay closed his tongue stuck	1.0	0.0067	never receded never to alter or	1	0.0067
13762													closed his tongue stuck to	1.0	0.0067	receded never to alter or shift	1	0.0067
13763													his tongue stuck to the	1.0	0.0067	never to alter or shift whether	1	0.0067
13764													tongue stuck to the roof	1.0	0.0067	to alter or shift whether for	1	0.0067
13765													stuck to the roof of	1.0	0.0067	alter or shift whether for an	1	0.0067
13766													to the roof of his	1.0	0.0067	or shift whether for an instant	1	0.0067
13767													the roof of his mouth	1.0	0.0067	shift whether for an instant or	1	0.0067
13768													roof of his mouth and	1.0	0.0067	whether for an instant or an	1	0.0067
13769													of his mouth and wouldn	1.0	0.0067	for an instant or an eternity	1	0.0067
13770													his mouth and wouldn t	1.0	0.0067	an instant or an eternity never	1	0.0067
13771													mouth and wouldn t come	1.0	0.0067	instant or an eternity never to	1	0.0067
13772													and wouldn t come down	1.0	0.0067	or an eternity never to advance	1	0.0067
13773													wouldn t come down in	1.0	0.0067	an eternity never to advance or	1	0.0067
13774													t come down in the	1.0	0.0067	eternity never to advance or recede	1	0.0067
13775													come down in the end	1.0	0.0067	never to advance or recede whether	1	0.0067
13776													down in the end he	1.0	0.0067	to advance or recede whether the	1	0.0067
13777													in the end he broke	1.0	0.0067	advance or recede whether the quantity	1	0.0067
13778													the end he broke into	1.0	0.0067	or recede whether the quantity of	1	0.0067
13779													end he broke into a	1.0	0.0067	recede whether the quantity of water	1	0.0067
13780													he broke into a run	1.0	0.0067	whether the quantity of water flowing	1	0.0067
13781													broke into a run and	1.0	0.0067	the quantity of water flowing in	1	0.0067
13782													into a run and fled	1.0	0.0067	quantity of water flowing in is	1	0.0067
13783													a run and fled once	1.0	0.0067	of water flowing in is great	1	0.0067
13784													run and fled once when	1.0	0.0067	water flowing in is great or	1	0.0067
13785													and fled once when zhuangzi	1.0	0.0067	flowing in is great or small	1	0.0067
13786													fled once when zhuangzi was	1.0	0.0067	in is great or small this	1	0.0067
13787													once when zhuangzi was fishing	1.0	0.0067	is great or small this is	1	0.0067
13788													when zhuangzi was fishing in	1.0	0.0067	great or small this is the	1	0.0067
13789													zhuangzi was fishing in the	1.0	0.0067	or small this is the great	1	0.0067
13790													was fishing in the pu	1.0	0.0067	small this is the great delight	1	0.0067
13791													fishing in the pu river	1.0	0.0067	this is the great delight of	1	0.0067
13792													in the pu river the	1.0	0.0067	is the great delight of the	1	0.0067
13793													the pu river the king	1.0	0.0067	the great delight of the eastern	1	0.0067
13794													pu river the king of	1.0	0.0067	great delight of the eastern sea	1	0.0067
13795													river the king of chu	1.0	0.0067	delight of the eastern sea when	1	0.0067
13796													the king of chu sent	1.0	0.0067	of the eastern sea when the	1	0.0067
13797													king of chu sent two	1.0	0.0067	the eastern sea when the frog	1	0.0067
13798													of chu sent two officials	1.0	0.0067	eastern sea when the frog in	1	0.0067
13799													chu sent two officials to	1.0	0.0067	sea when the frog in the	1	0.0067
13800													sent two officials to go	1.0	0.0067	when the frog in the caved	1	0.0067
13801													two officials to go and	1.0	0.0067	in the caved in well heard	1	0.0067
13802													officials to go and announce	1.0	0.0067	the caved in well heard this	1	0.0067
13803													to go and announce to	1.0	0.0067	caved in well heard this he	1	0.0067
13804													go and announce to him	1.0	0.0067	in well heard this he was	1	0.0067
13805													and announce to him i	1.0	0.0067	well heard this he was dumbfounded	1	0.0067
13806													announce to him i would	1.0	0.0067	heard this he was dumbfounded with	1	0.0067
13807													to him i would like	1.0	0.0067	this he was dumbfounded with surprise	1	0.0067
13808													him i would like to	1.0	0.0067	he was dumbfounded with surprise crestfallen	1	0.0067
13809													i would like to trouble	1.0	0.0067	was dumbfounded with surprise crestfallen and	1	0.0067
13810													would like to trouble you	1.0	0.0067	dumbfounded with surprise crestfallen and completely	1	0.0067
13811													like to trouble you with	1.0	0.0067	with surprise crestfallen and completely at	1	0.0067
13812													to trouble you with the	1.0	0.0067	surprise crestfallen and completely at a	1	0.0067
13813													trouble you with the administration	1.0	0.0067	crestfallen and completely at a loss	1	0.0067
13814													you with the administration of	1.0	0.0067	and completely at a loss now	1	0.0067
13815													with the administration of my	1.0	0.0067	completely at a loss now your	1	0.0067
13816													the administration of my realm	1.0	0.0067	at a loss now your knowledge	1	0.0067
13817													administration of my realm zhuangzi	1.0	0.0067	a loss now your knowledge cannot	1	0.0067
13818													of my realm zhuangzi held	1.0	0.0067	loss now your knowledge cannot even	1	0.0067
13819													my realm zhuangzi held on	1.0	0.0067	now your knowledge cannot even define	1	0.0067
13820													realm zhuangzi held on to	1.0	0.0067	your knowledge cannot even define the	1	0.0067
13821													zhuangzi held on to the	1.0	0.0067	knowledge cannot even define the borders	1	0.0067
13822													held on to the fishing	1.0	0.0067	cannot even define the borders of	1	0.0067
13823													on to the fishing pole	1.0	0.0067	even define the borders of right	1	0.0067
13824													to the fishing pole and	1.0	0.0067	define the borders of right and	1	0.0067
13825													the fishing pole and without	1.0	0.0067	the borders of right and wrong	1	0.0067
13826													fishing pole and without turning	1.0	0.0067	borders of right and wrong and	1	0.0067
13827													pole and without turning his	1.0	0.0067	of right and wrong and still	1	0.0067
13828													and without turning his head	1.0	0.0067	right and wrong and still you	1	0.0067
13829													without turning his head said	1.0	0.0067	and wrong and still you try	1	0.0067
13830													turning his head said i	1.0	0.0067	wrong and still you try to	1	0.0067
13831													his head said i have	1.0	0.0067	and still you try to see	1	0.0067
13832													head said i have heard	1.0	0.0067	still you try to see through	1	0.0067
13833													said i have heard that	1.0	0.0067	you try to see through the	1	0.0067
13834													i have heard that there	1.0	0.0067	try to see through the words	1	0.0067
13835													have heard that there is	1.0	0.0067	to see through the words of	1	0.0067
13836													heard that there is a	1.0	0.0067	see through the words of zhuangzi	1	0.0067
13837													that there is a sacred	1.0	0.0067	through the words of zhuangzi this	1	0.0067
13838													there is a sacred tortoise	1.0	0.0067	the words of zhuangzi this is	1	0.0067
13839													is a sacred tortoise in	1.0	0.0067	words of zhuangzi this is like	1	0.0067
13840													a sacred tortoise in chu	1.0	0.0067	of zhuangzi this is like trying	1	0.0067
13841													sacred tortoise in chu that	1.0	0.0067	zhuangzi this is like trying to	1	0.0067
13842													tortoise in chu that has	1.0	0.0067	this is like trying to make	1	0.0067
13843													in chu that has been	1.0	0.0067	is like trying to make a	1	0.0067
13844													chu that has been dead	1.0	0.0067	like trying to make a mosquito	1	0.0067
13845													that has been dead for	1.0	0.0067	trying to make a mosquito carry	1	0.0067
13846													has been dead for three	1.0	0.0067	to make a mosquito carry a	1	0.0067
13847													been dead for three thousand	1.0	0.0067	make a mosquito carry a mountain	1	0.0067
13848													dead for three thousand years	1.0	0.0067	a mosquito carry a mountain on	1	0.0067
13849													for three thousand years the	1.0	0.0067	mosquito carry a mountain on its	1	0.0067
13850													three thousand years the king	1.0	0.0067	carry a mountain on its back	1	0.0067
13851													thousand years the king keeps	1.0	0.0067	a mountain on its back or	1	0.0067
13852													years the king keeps it	1.0	0.0067	mountain on its back or a	1	0.0067
13853													the king keeps it wrapped	1.0	0.0067	on its back or a pill	1	0.0067
13854													king keeps it wrapped in	1.0	0.0067	its back or a pill bug	1	0.0067
13855													keeps it wrapped in cloth	1.0	0.0067	back or a pill bug race	1	0.0067
13856													it wrapped in cloth and	1.0	0.0067	or a pill bug race across	1	0.0067
13857													wrapped in cloth and boxed	1.0	0.0067	a pill bug race across the	1	0.0067
13858													in cloth and boxed and	1.0	0.0067	pill bug race across the yellow	1	0.0067
13859													cloth and boxed and stores	1.0	0.0067	bug race across the yellow river	1	0.0067
13860													and boxed and stores it	1.0	0.0067	race across the yellow river you	1	0.0067
13861													boxed and stores it in	1.0	0.0067	across the yellow river you will	1	0.0067
13862													and stores it in the	1.0	0.0067	the yellow river you will never	1	0.0067
13863													stores it in the ancestral	1.0	0.0067	yellow river you will never be	1	0.0067
13864													it in the ancestral temple	1.0	0.0067	river you will never be up	1	0.0067
13865													in the ancestral temple now	1.0	0.0067	you will never be up to	1	0.0067
13866													the ancestral temple now would	1.0	0.0067	will never be up to the	1	0.0067
13867													ancestral temple now would this	1.0	0.0067	never be up to the task	1	0.0067
13868													temple now would this tortoise	1.0	0.0067	be up to the task he	1	0.0067
13869													now would this tortoise rather	1.0	0.0067	up to the task he whose	1	0.0067
13870													would this tortoise rather be	1.0	0.0067	to the task he whose understanding	1	0.0067
13871													this tortoise rather be dead	1.0	0.0067	the task he whose understanding cannot	1	0.0067
13872													tortoise rather be dead and	1.0	0.0067	task he whose understanding cannot grasp	1	0.0067
13873													rather be dead and have	1.0	0.0067	he whose understanding cannot grasp these	1	0.0067
13874													be dead and have its	1.0	0.0067	whose understanding cannot grasp these minute	1	0.0067
13875													dead and have its bones	1.0	0.0067	understanding cannot grasp these minute and	1	0.0067
13876													and have its bones left	1.0	0.0067	cannot grasp these minute and subtle	1	0.0067
13877													have its bones left behind	1.0	0.0067	grasp these minute and subtle words	1	0.0067
13878													its bones left behind and	1.0	0.0067	these minute and subtle words but	1	0.0067
13879													bones left behind and honored	1.0	0.0067	minute and subtle words but is	1	0.0067
13880													left behind and honored or	1.0	0.0067	and subtle words but is fit	1	0.0067
13881													behind and honored or would	1.0	0.0067	subtle words but is fit only	1	0.0067
13882													and honored or would it	1.0	0.0067	words but is fit only to	1	0.0067
13883													honored or would it rather	1.0	0.0067	but is fit only to win	1	0.0067
13884													or would it rather be	1.0	0.0067	is fit only to win some	1	0.0067
13885													would it rather be alive	1.0	0.0067	fit only to win some temporary	1	0.0067
13886													it rather be alive and	1.0	0.0067	only to win some temporary gain	1	0.0067
13887													tail in the mud it	1.0	0.0067	to win some temporary gain is	1	0.0067
13888													in the mud it would	1.0	0.0067	win some temporary gain is he	1	0.0067
13889													the mud it would rather	1.0	0.0067	some temporary gain is he not	1	0.0067
13890													mud it would rather be	1.0	0.0067	temporary gain is he not like	1	0.0067
13891													it would rather be alive	1.0	0.0067	gain is he not like the	1	0.0067
13892													would rather be alive and	1.0	0.0067	is he not like the frog	1	0.0067
13893													tail in the mud said	1.0	0.0067	he not like the frog in	1	0.0067
13894													in the mud said the	1.0	0.0067	not like the frog in the	1	0.0067
13895													the mud said the two	1.0	0.0067	like the frog in the caved	1	0.0067
13896													mud said the two officials	1.0	0.0067	in the caved in well zhuangzi	1	0.0067
13897													said the two officials zhuangzi	1.0	0.0067	the caved in well zhuangzi now	1	0.0067
13898													the two officials zhuangzi said	1.0	0.0067	caved in well zhuangzi now at	1	0.0067
13899													two officials zhuangzi said go	1.0	0.0067	in well zhuangzi now at this	1	0.0067
13900													officials zhuangzi said go away	1.0	0.0067	well zhuangzi now at this very	1	0.0067
13901													zhuangzi said go away i	1.0	0.0067	zhuangzi now at this very moment	1	0.0067
13902													said go away i ll	1.0	0.0067	now at this very moment he	1	0.0067
13903													go away i ll drag	1.0	0.0067	at this very moment he is	1	0.0067
13904													away i ll drag my	1.0	0.0067	this very moment he is treading	1	0.0067
13905													i ll drag my tail	1.0	0.0067	very moment he is treading the	1	0.0067
13906													ll drag my tail in	1.0	0.0067	moment he is treading the yellow	1	0.0067
13907													drag my tail in the	1.0	0.0067	he is treading the yellow springs17	1	0.0067
13908													my tail in the mud	1.0	0.0067	is treading the yellow springs17 or	1	0.0067
13909													tail in the mud when	1.0	0.0067	treading the yellow springs17 or leaping	1	0.0067
13910													in the mud when huizi	1.0	0.0067	the yellow springs17 or leaping up	1	0.0067
13911													the mud when huizi was	1.0	0.0067	yellow springs17 or leaping up to	1	0.0067
13912													mud when huizi was prime	1.0	0.0067	springs17 or leaping up to the	1	0.0067
13913													when huizi was prime minister	1.0	0.0067	or leaping up to the vast	1	0.0067
13914													huizi was prime minister of	1.0	0.0067	leaping up to the vast blue	1	0.0067
13915													was prime minister of liang	1.0	0.0067	up to the vast blue to	1	0.0067
13916													prime minister of liang zhuangzi	1.0	0.0067	to the vast blue to him	1	0.0067
13917													minister of liang zhuangzi set	1.0	0.0067	the vast blue to him there	1	0.0067
13918													of liang zhuangzi set off	1.0	0.0067	vast blue to him there is	1	0.0067
13919													liang zhuangzi set off to	1.0	0.0067	blue to him there is no	1	0.0067
13920													zhuangzi set off to visit	1.0	0.0067	to him there is no north	1	0.0067
13921													set off to visit him	1.0	0.0067	him there is no north or	1	0.0067
13922													off to visit him someone	1.0	0.0067	there is no north or south	1	0.0067
13923													to visit him someone said	1.0	0.0067	is no north or south in	1	0.0067
13924													visit him someone said to	1.0	0.0067	no north or south in utter	1	0.0067
13925													him someone said to huizi	1.0	0.0067	north or south in utter freedom	1	0.0067
13926													someone said to huizi zhuangzi	1.0	0.0067	or south in utter freedom he	1	0.0067
13927													said to huizi zhuangzi is	1.0	0.0067	south in utter freedom he dissolves	1	0.0067
13928													to huizi zhuangzi is coming	1.0	0.0067	in utter freedom he dissolves himself	1	0.0067
13929													huizi zhuangzi is coming because	1.0	0.0067	utter freedom he dissolves himself in	1	0.0067
13930													zhuangzi is coming because he	1.0	0.0067	freedom he dissolves himself in the	1	0.0067
13931													is coming because he wants	1.0	0.0067	he dissolves himself in the four	1	0.0067
13932													coming because he wants to	1.0	0.0067	dissolves himself in the four directions	1	0.0067
13933													because he wants to replace	1.0	0.0067	himself in the four directions and	1	0.0067
13934													he wants to replace you	1.0	0.0067	in the four directions and drowns	1	0.0067
13935													wants to replace you as	1.0	0.0067	the four directions and drowns himself	1	0.0067
13936													to replace you as prime	1.0	0.0067	four directions and drowns himself in	1	0.0067
13937													replace you as prime minister	1.0	0.0067	directions and drowns himself in the	1	0.0067
13938													you as prime minister with	1.0	0.0067	and drowns himself in the unfathomable	1	0.0067
13939													as prime minister with this	1.0	0.0067	drowns himself in the unfathomable to	1	0.0067
13940													prime minister with this huizi	1.0	0.0067	himself in the unfathomable to him	1	0.0067
13941													minister with this huizi was	1.0	0.0067	in the unfathomable to him there	1	0.0067
13942													with this huizi was filled	1.0	0.0067	the unfathomable to him there is	1	0.0067
13943													this huizi was filled with	1.0	0.0067	unfathomable to him there is no	1	0.0067
13944													huizi was filled with alarm	1.0	0.0067	to him there is no east	1	0.0067
13945													was filled with alarm and	1.0	0.0067	him there is no east or	1	0.0067
13946													filled with alarm and searched	1.0	0.0067	there is no east or west	1	0.0067
13947													with alarm and searched all	1.0	0.0067	is no east or west he	1	0.0067
13948													alarm and searched all over	1.0	0.0067	no east or west he begins	1	0.0067
13949													and searched all over the	1.0	0.0067	east or west he begins in	1	0.0067
13950													searched all over the state	1.0	0.0067	or west he begins in the	1	0.0067
13951													all over the state for	1.0	0.0067	west he begins in the dark	1	0.0067
13952													over the state for three	1.0	0.0067	he begins in the dark obscurity	1	0.0067
13953													the state for three days	1.0	0.0067	begins in the dark obscurity and	1	0.0067
13954													state for three days and	1.0	0.0067	in the dark obscurity and returns	1	0.0067
13955													for three days and three	1.0	0.0067	the dark obscurity and returns to	1	0.0067
13956													three days and three nights	1.0	0.0067	dark obscurity and returns to the	1	0.0067
13957													days and three nights trying	1.0	0.0067	obscurity and returns to the great	1	0.0067
13958													and three nights trying to	1.0	0.0067	and returns to the great thoroughfare	1	0.0067
13959													three nights trying to find	1.0	0.0067	returns to the great thoroughfare now	1	0.0067
13960													nights trying to find zhuangzi	1.0	0.0067	to the great thoroughfare now you	1	0.0067
13961													trying to find zhuangzi zhuangzi	1.0	0.0067	the great thoroughfare now you come	1	0.0067
13962													to find zhuangzi zhuangzi then	1.0	0.0067	great thoroughfare now you come niggling	1	0.0067
13963													find zhuangzi zhuangzi then came	1.0	0.0067	thoroughfare now you come niggling along	1	0.0067
13964													zhuangzi zhuangzi then came to	1.0	0.0067	now you come niggling along and	1	0.0067
13965													zhuangzi then came to see	1.0	0.0067	you come niggling along and try	1	0.0067
13966													then came to see him	1.0	0.0067	come niggling along and try to	1	0.0067
13967													came to see him and	1.0	0.0067	niggling along and try to spy	1	0.0067
13968													see him and said in	1.0	0.0067	along and try to spy him	1	0.0067
13969													him and said in the	1.0	0.0067	and try to spy him out	1	0.0067
13970													and said in the south	1.0	0.0067	try to spy him out or	1	0.0067
13971													said in the south there	1.0	0.0067	to spy him out or fix	1	0.0067
13972													in the south there is	1.0	0.0067	spy him out or fix some	1	0.0067
13973													the south there is a	1.0	0.0067	him out or fix some name	1	0.0067
13974													south there is a bird	1.0	0.0067	out or fix some name to	1	0.0067
13975													there is a bird called	1.0	0.0067	or fix some name to him	1	0.0067
13976													is a bird called the	1.0	0.0067	fix some name to him but	1	0.0067
13977													a bird called the yuanchu	1.0	0.0067	some name to him but this	1	0.0067
13978													bird called the yuanchu i	1.0	0.0067	name to him but this is	1	0.0067
13979													called the yuanchu i wonder	1.0	0.0067	to him but this is like	1	0.0067
13980													the yuanchu i wonder if	1.0	0.0067	him but this is like using	1	0.0067
13981													yuanchu i wonder if you	1.0	0.0067	but this is like using a	1	0.0067
13982													i wonder if you ve	1.0	0.0067	this is like using a tube	1	0.0067
13983													wonder if you ve ever	1.0	0.0067	is like using a tube to	1	0.0067
13984													if you ve ever heard	1.0	0.0067	like using a tube to scan	1	0.0067
13985													you ve ever heard of	1.0	0.0067	using a tube to scan the	1	0.0067
13986													ve ever heard of it	1.0	0.0067	a tube to scan the sky	1	0.0067
13987													ever heard of it the	1.0	0.0067	tube to scan the sky or	1	0.0067
13988													heard of it the yuanchu	1.0	0.0067	to scan the sky or an	1	0.0067
13989													of it the yuanchu rises	1.0	0.0067	scan the sky or an awl	1	0.0067
13990													it the yuanchu rises up	1.0	0.0067	the sky or an awl to	1	0.0067
13991													the yuanchu rises up from	1.0	0.0067	sky or an awl to measure	1	0.0067
13992													yuanchu rises up from the	1.0	0.0067	or an awl to measure the	1	0.0067
13993													rises up from the south	1.0	0.0067	an awl to measure the depth	1	0.0067
13994													up from the south sea	1.0	0.0067	awl to measure the depth of	1	0.0067
13995													from the south sea and	1.0	0.0067	to measure the depth of the	1	0.0067
13996													the south sea and flies	1.0	0.0067	measure the depth of the earth	1	0.0067
13997													south sea and flies to	1.0	0.0067	the depth of the earth the	1	0.0067
13998													sea and flies to the	1.0	0.0067	depth of the earth the instrument	1	0.0067
13999													and flies to the north	1.0	0.0067	of the earth the instrument is	1	0.0067
14000													flies to the north sea	1.0	0.0067	the earth the instrument is too	1	0.0067
14001													to the north sea and	1.0	0.0067	earth the instrument is too small	1	0.0067
14002													the north sea and it	1.0	0.0067	the instrument is too small is	1	0.0067
14003													north sea and it will	1.0	0.0067	instrument is too small is it	1	0.0067
14004													sea and it will rest	1.0	0.0067	is too small is it not	1	0.0067
14005													and it will rest on	1.0	0.0067	too small is it not you	1	0.0067
14006													it will rest on nothing	1.0	0.0067	small is it not you d	1	0.0067
14007													will rest on nothing but	1.0	0.0067	is it not you d better	1	0.0067
14008													rest on nothing but the	1.0	0.0067	it not you d better be	1	0.0067
14009													on nothing but the wutong	1.0	0.0067	not you d better be on	1	0.0067
14010													nothing but the wutong tree	1.0	0.0067	you d better be on your	1	0.0067
14011													but the wutong tree eat	1.0	0.0067	d better be on your way	1	0.0067
14012													the wutong tree eat nothing	1.0	0.0067	better be on your way or	1	0.0067
14013													wutong tree eat nothing but	1.0	0.0067	be on your way or perhaps	1	0.0067
14014													tree eat nothing but the	1.0	0.0067	on your way or perhaps you	1	0.0067
14015													eat nothing but the fruit	1.0	0.0067	your way or perhaps you ve	1	0.0067
14016													nothing but the fruit of	1.0	0.0067	way or perhaps you ve never	1	0.0067
14017													but the fruit of the	1.0	0.0067	or perhaps you ve never heard	1	0.0067
14018													the fruit of the lian	1.0	0.0067	perhaps you ve never heard about	1	0.0067
14019													fruit of the lian and	1.0	0.0067	you ve never heard about the	1	0.0067
14020													of the lian and drink	1.0	0.0067	ve never heard about the young	1	0.0067
14021													the lian and drink only	1.0	0.0067	never heard about the young boy	1	0.0067
14022													lian and drink only from	1.0	0.0067	heard about the young boy of	1	0.0067
14023													and drink only from springs	1.0	0.0067	about the young boy of shouling	1	0.0067
14024													drink only from springs of	1.0	0.0067	the young boy of shouling who	1	0.0067
14025													only from springs of sweet	1.0	0.0067	young boy of shouling who went	1	0.0067
14026													from springs of sweet water	1.0	0.0067	boy of shouling who went to	1	0.0067
14027													springs of sweet water once	1.0	0.0067	of shouling who went to learn	1	0.0067
14028													of sweet water once there	1.0	0.0067	shouling who went to learn the	1	0.0067
14029													sweet water once there was	1.0	0.0067	who went to learn the handan	1	0.0067
14030													water once there was an	1.0	0.0067	went to learn the handan walk	1	0.0067
14031													once there was an owl	1.0	0.0067	to learn the handan walk he	1	0.0067
14032													there was an owl who	1.0	0.0067	learn the handan walk he hadn	1	0.0067
14033													was an owl who had	1.0	0.0067	the handan walk he hadn t	1	0.0067
14034													an owl who had gotten	1.0	0.0067	handan walk he hadn t mastered	1	0.0067
14035													owl who had gotten hold	1.0	0.0067	walk he hadn t mastered what	1	0.0067
